EVENT_ID,BEGIN_DATE,BEGIN_TIME,BEGIN_LAT,BEGIN_LON,
10119007,4/27/1962,500,31.7,-96.5,
10119009,4/27/1962,630,28.78,-96.9,
10119011,4/27/1962,1045,30.5,-94.4,
10119012,4/27/1962,1820,32.38,-95.28,
10119013,4/27/1962,1845,31.2,-94.78,
10119236,4/30/1962,1545,33.7,-95.28,
10119240,4/30/1962,1900,33.38,-95.68,
10119242,4/30/1962,2338,32.28,-95.4,
10119244,5/8/1962,1500,33.58,-101.9,
10119245,5/8/1962,2100,34,-98.5,
10119248,5/16/1962,1345,34.2,-103,
10119251,5/16/1962,1645,33.88,-102.28,
10119256,5/17/1962,1800,36.58,-102.5,
10119257,5/17/1962,2000,36,-102.58,
10119264,5/20/1962,1735,35.2,-100.28,
10119266,5/20/1962,1900,34.08,-98.5,
10119269,5/24/1962,1900,29.38,-100.78,
10119274,5/25/1962,1900,29.38,-100.9,
10121567,5/28/1962,1600,31.7,-100,
10121573,5/28/1962,2200,32.7,-96.78,
10121575,5/29/1962,100,30.18,-97.68,
10120088,5/29/1962,830,28.7,-96.28,
10120091,5/31/1962,1900,32.78,-96.78,
10120103,6/1/1962,400,29.48,-96.9,
10120110,6/1/1962,800,28.38,-97.68,
10120112,6/1/1962,1000,27.78,-97.5,
10120120,6/1/1962,1940,32.78,-97.4,
10120131,6/4/1962,1542,29.78,-95.4,
10120132,6/4/1962,1735,29.28,-94.78,
10120140,6/5/1962,1830,35.38,-100.28,
10121279,6/6/1962,2000,32.38,-99.68,
10119804,6/7/1962,2100,34,-98.5,
10119806,6/7/1962,2200,33.78,-99.18,
10119809,6/8/1962,1700,32.28,-97.4,
10119815,6/8/1962,1900,32,-97.08,
10119818,6/8/1962,2145,31.7,-96.5,
10119823,6/9/1962,2015,30.28,-97.68,
10119824,6/9/1962,2325,32.38,-99.68,
10119825,6/11/1962,600,32.78,-97,
10119827,6/11/1962,1902,31.9,-102.18,
10119829,6/11/1962,2015,32.28,-101.5,
10119852,6/14/1962,2045,35.08,-101.4,
10125322,6/18/1962,1625,34.38,-100.28,
10125324,6/18/1962,1756,34.28,-99.68,
10125325,6/18/1962,1800,34.2,-99.28,
10125326,6/18/1962,1900,34,-98.5,
10125329,6/24/1962,2210,33.58,-101.78,
10125330,6/24/1962,2213,35.2,-101.78,
10125331,6/24/1962,2300,34.38,-100.28,
10125332,6/25/1962,30,34.38,-100.28,
10125550,6/27/1962,1520,32.78,-97,
10125554,7/10/1962,2030,32.28,-101.5,
10125557,7/11/1962,1434,35.7,-101.28,
10125558,7/11/1962,1630,35.08,-101.28,
10125561,7/14/1962,1535,32.38,-100.68,
10125562,7/14/1962,1615,33.2,-99.68,
10125564,7/14/1962,1800,31.9,-99.9,
10125565,7/14/1962,1816,32.38,-99.78,
10125567,7/15/1962,1351,34.08,-100.9,
10125568,7/15/1962,1745,31.5,-100.4,
10125569,7/15/1962,1745,31.5,-100.28,
10125570,7/17/1962,1245,31.9,-101.78,
10125571,7/22/1962,1605,32.08,-94.68,
10125572,7/23/1962,205,34.38,-100.28,
10125576,7/25/1962,2359,32.78,-97,
10125580,7/31/1962,1530,35.7,-101.28,
10125584,8/2/1962,1500,32.58,-101,
10125586,8/9/1962,1755,29.58,-95.28,
10125589,8/10/1962,1530,30.78,-94.4,
10125591,8/10/1962,1630,29.98,-93.9,
10125593,8/12/1962,1715,31.2,-97.4,
10125594,8/13/1962,1950,31.9,-102.4,
10125596,8/15/1962,1541,28.5,-99.18,
10125597,8/15/1962,2247,35.2,-101.68,
10125598,8/15/1962,2330,34.78,-102.5,
10125599,8/16/1962,1717,29.58,-95.28,
10122129,8/24/1962,1620,32.78,-97.08,
10122130,8/30/1962,1800,31.4,-100.5,
10122134,9/2/1962,1515,32.38,-100.9,
10122138,9/7/1962,2104,35.2,-101.68,
10122140,9/8/1962,930,29.08,-94.5,
10122356,9/15/1962,1630,34.2,-102.08,
10122357,9/15/1962,1700,33.58,-101.68,
10122358,9/16/1962,2100,34.38,-100.28,
10122361,9/17/1962,1640,28.28,-96.78,
10122363,10/8/1962,1845,30.78,-97.4,
10122364,10/10/1962,1645,33.7,-95.58,
10122366,10/19/1962,2100,34.78,-100.18,
10122368,10/27/1962,1717,34,-98.5,
10122370,10/28/1962,1100,29.68,-98.08,
10122374,3/8/1963,2133,32.78,-98.08,
10122375,3/10/1963,1430,33.2,-102.28,
10122392,4/26/1963,1620,33.2,-100.18,
10122394,4/26/1963,1703,33.08,-100,
10122395,4/26/1963,1920,33,-99.78,
10122396,4/26/1963,2100,33.28,-97.58,
10122397,4/26/1963,2320,32.78,-96.78,
10122398,4/26/1963,2359,32.5,-97.78,
10122401,4/28/1963,1100,32.78,-97,
10122402,4/28/1963,1111,32.78,-97.28,
10122404,4/28/1963,1145,32.78,-96.78,
10118788,4/28/1963,1530,32.5,-100.5,
10118795,4/29/1963,1710,30.18,-96.9,
10118797,4/29/1963,2300,28.78,-97.78,
10118798,4/29/1963,2330,28.88,-98.58,
10118799,4/30/1963,130,28.6,-97.78,
10118800,4/30/1963,425,28.7,-96.28,
10118803,5/4/1963,1600,31.9,-102.18,
10118805,5/4/1963,1725,26.2,-98.18,
10119024,5/4/1963,2200,34,-98.5,
10119028,5/5/1963,1400,32.5,-100.28,
10119029,5/5/1963,1455,32.38,-99.68,
10119031,5/5/1963,1540,32.08,-101.68,
10119032,5/5/1963,1600,31.7,-100,
10119033,5/5/1963,1630,31.6,-101.5,
10119034,5/5/1963,1630,31.4,-100.5,
10119036,5/5/1963,1650,35.2,-102.68,
10119037,5/5/1963,1730,31,-103.8,
10119038,5/5/1963,2025,30.58,-104.5,
10119040,5/13/1963,1550,30.9,-102.9,
10119041,5/13/1963,1745,31.9,-102.18,
10119042,5/13/1963,1945,32.5,-100.5,
10119050,5/19/1963,1900,32.78,-97.4,
10119055,5/22/1963,1000,33.58,-102.4,
10119058,5/25/1963,1839,35.2,-101.68,
10119059,5/25/1963,1931,32.08,-101.78,
10119070,5/27/1963,1900,32.08,-98.5,
10119073,5/27/1963,1930,34.5,-101.28,
10119072,5/27/1963,1930,30.08,-98.5,
10119074,5/27/1963,1940,33.28,-96.4,
10119929,5/27/1963,2000,29.78,-98.4,
10119931,5/27/1963,2020,30.28,-98.58,
10119932,5/27/1963,2020,32.88,-95.28,
10119934,5/28/1963,230,31.6,-97.18,
10119942,5/29/1963,1900,34,-102,
10119943,5/29/1963,1928,33.7,-101.78,
10119945,5/29/1963,2100,35.2,-101.68,
10120161,5/30/1963,512,32.38,-99.78,
10120163,5/30/1963,1730,31,-103.8,
10120176,6/2/1963,2000,33.2,-101.78,
10120183,6/3/1963,2145,33.2,-101.4,
10120184,6/4/1963,1600,31.4,-103.5,
10120198,6/8/1963,1600,34.2,-101.68,
10120204,6/10/1963,2017,32.78,-97.28,
10120205,6/10/1963,2030,33.08,-97.28,
10120208,6/16/1963,400,36.08,-100.78,
10120209,6/16/1963,1050,31.6,-97.18,
10120210,6/16/1963,1405,31.4,-100.5,
10120212,6/16/1963,1845,35,-101.9,
10121059,6/16/1963,2200,33.7,-101.78,
10121060,6/16/1963,2200,34,-101.5,
10121061,6/18/1963,0,32.38,-99.68,
10121062,6/18/1963,2350,32.08,-101.68,
10121063,6/19/1963,2245,32.2,-101.5,
10121065,6/20/1963,2130,29.78,-94.68,
10121067,6/21/1963,1900,29.28,-98.9,
10121070,6/23/1963,2100,33.58,-102.4,
10121071,6/24/1963,27,33.7,-101.78,
10121072,6/24/1963,900,28.7,-96.28,
10121073,6/26/1963,1620,30.18,-93.68,
10121074,6/27/1963,1515,32.88,-96.5,
10121293,6/30/1963,1730,32.7,-96.58,
10121295,7/4/1963,2120,32.28,-95.28,
10121297,7/9/1963,1600,36,-102.58,
10121299,7/12/1963,1800,36,-102.58,
10121300,7/12/1963,1800,36.28,-102.08,
10121301,7/12/1963,2226,35.2,-101.68,
10121302,7/13/1963,0,35.2,-101.68,
10121303,7/13/1963,1945,35.2,-102.18,
10121305,7/13/1963,2042,36,-102.58,
10121307,7/24/1963,1515,28.88,-96.9,
10121310,7/25/1963,1415,29.98,-93.78,
10121312,7/26/1963,320,30.08,-94.08,
10121313,7/26/1963,1200,28.88,-96.9,
10121315,8/6/1963,1658,27.5,-99.5,
10121316,8/7/1963,1921,32.38,-96.78,
10121318,8/13/1963,1500,31.7,-97.4,
10121320,8/14/1963,1515,30.28,-104,
10121321,8/17/1963,1905,34.38,-100.28,
10121322,8/18/1963,1805,34.38,-100.28,
10121323,8/20/1963,1740,29.58,-95.28,
10121326,8/31/1963,1720,32.78,-97.08,
10121329,9/5/1963,1900,30.38,-103.68,
10121334,9/9/1963,1600,35.58,-101,
10121336,9/9/1963,1700,32.7,-101.9,
10121338,9/17/1963,216,29.28,-94.78,
10122197,11/8/1963,2230,29.98,-94.78,
10122198,11/8/1963,2330,29.78,-94.18,
10122199,11/9/1963,35,30.08,-94.08,
10122202,11/21/1963,2227,32.5,-100.28,
10122204,2/4/1964,530,29.58,-95.9,
10122206,2/4/1964,600,29.58,-95.78,
10122209,3/3/1964,1750,29.38,-100.9,
10122210,3/4/1964,100,30.18,-97.78,
10122211,3/8/1964,2130,31.9,-100.18,
10122212,3/8/1964,2145,31.6,-97.78,
10122427,3/18/1964,1500,31.28,-102.9,
10122432,3/19/1964,420,30.08,-94.08,
10122433,3/19/1964,445,29.78,-93.9,
10122438,4/3/1964,1520,33.88,-98.5,
10122442,4/5/1964,120,31.6,-97.18,
10122443,4/5/1964,230,32.2,-95.9,
10122445,4/12/1964,2120,33.28,-95,
10122451,4/17/1964,1330,29.48,-95.18,
10122457,4/21/1964,500,31.9,-98.58,
10122459,4/21/1964,1500,32.38,-96.9,
10122461,4/21/1964,1850,33.08,-97,
10120286,4/24/1964,1520,34.2,-99.28,
10120292,4/24/1964,1645,33.38,-98.78,
10120294,4/24/1964,1745,34,-98.5,
10120297,4/24/1964,2100,31.6,-97.5,
10120298,4/24/1964,2123,34,-98.5,
10120512,4/25/1964,1145,30.08,-94.9,
10120515,4/25/1964,2000,31.9,-103.08,
10120517,4/26/1964,531,32.78,-97.4,
10120522,4/26/1964,1320,29.78,-95.58,
10120523,4/26/1964,1440,29.98,-93.68,
10120524,4/26/1964,1440,30.08,-94,
10120525,4/26/1964,1440,29.88,-93.9,
10120527,5/1/1964,1250,31.1,-97.68,
10120528,5/1/1964,1330,31.1,-97.68,
10120529,5/1/1964,1330,31.1,-97.28,
10120530,5/1/1964,1410,30.58,-97.78,
10120531,5/1/1964,1505,30.38,-97,
10120532,5/1/1964,1505,32.7,-97.4,
10120534,5/1/1964,1600,31.1,-97.08,
10120536,5/1/1964,1714,33.88,-98.5,
10120537,5/1/1964,2035,32.78,-97.28,
10120538,5/1/1964,2100,32.2,-95.78,
10120540,5/7/1964,1500,33.08,-100,
10120544,5/7/1964,1737,32.28,-101.5,
10120547,5/7/1964,2000,32.38,-100.9,
10120552,5/10/1964,2115,28.7,-100.5,
10120554,5/12/1964,1246,29.98,-93.9,
10120556,5/15/1964,2000,35.58,-101.4,
10120558,5/22/1964,1842,31.6,-102.9,
10122625,5/29/1964,1600,32.38,-96.58,
10122636,5/29/1964,2100,29.08,-99.9,
10122637,5/29/1964,2100,29.2,-99.78,
10122638,5/29/1964,2115,28.7,-99.08,
10122639,5/29/1964,2310,32.78,-100.5,
10122640,5/29/1964,2335,32.88,-100.08,
10122853,5/30/1964,10,34,-98.5,
10122861,5/30/1964,2000,33.78,-97.9,
10122863,5/31/1964,240,27.88,-97.18,
10122864,5/31/1964,250,27.88,-97,
10122867,6/4/1964,1530,32.88,-101.08,
10122869,6/4/1964,1800,33.58,-101.78,
10122870,6/4/1964,1811,32.38,-99.68,
10122872,6/10/1964,2350,34.38,-100.28,
10122875,6/11/1964,1930,29.58,-104.4,
10122876,6/11/1964,1935,35.2,-101.68,
10122882,6/12/1964,1955,35.2,-101.68,
10122884,6/13/1964,1930,36,-102.5,
10122885,6/14/1964,1645,32.78,-97.4,
10122887,6/17/1964,1500,33.7,-101.78,
10122890,6/20/1964,1546,33.7,-101.4,
10122891,6/20/1964,1755,34.38,-100.28,
10122893,6/21/1964,55,33.7,-101.78,
10122894,6/21/1964,115,33.7,-101.78,
10122895,6/21/1964,1800,33.7,-101.78,
10122896,6/21/1964,2000,34.38,-100.28,
10122898,6/24/1964,1530,30.7,-101.18,
10122901,7/1/1964,1830,32.88,-100.5,
10122902,7/2/1964,1755,35.88,-102,
10122903,7/4/1964,1655,27.7,-98,
10122905,7/12/1964,1655,29.48,-98.5,
10121419,7/21/1964,1800,35.2,-101.68,
10121421,7/25/1964,1455,30.58,-96.4,
10121423,7/25/1964,1819,29.68,-95.28,
10121426,7/27/1964,1730,31.28,-100.78,
10121428,7/29/1964,1832,28.5,-99.18,
10121429,8/5/1964,1515,32.7,-94.08,
10121430,8/5/1964,1545,30.58,-93.78,
10121431,8/5/1964,1800,29.98,-94,
10121647,8/5/1964,1905,29.2,-94.78,
10121648,8/5/1964,1925,29.28,-95,
10121649,8/6/1964,1916,29.48,-98.5,
10121650,8/6/1964,1950,29.38,-98.5,
10121651,8/7/1964,1700,33.5,-97.9,
10121652,8/7/1964,1730,34.7,-101.68,
10121653,8/11/1964,1810,32.7,-102.68,
10121655,8/18/1964,500,34,-98.5,
10121657,8/21/1964,2205,32.78,-97.4,
10121658,8/22/1964,1445,30.9,-100,
10121659,8/22/1964,1920,29.38,-99.08,
10121660,8/22/1964,2004,29.58,-98.4,
10121663,8/26/1964,1730,34.2,-99.5,
10121665,8/26/1964,2152,32.38,-99.9,
10121667,9/14/1964,1930,31.4,-103.5,
10121668,9/15/1964,1630,33.08,-99.9,
10121680,12/3/1964,1230,33.08,-94.08,
10121681,12/3/1964,1245,32.78,-94.28,
10121690,2/24/1965,100,29.98,-94,
10121691,3/1/1965,1600,29.28,-94.78,
10121693,3/11/1965,1530,30.28,-104,
10121697,3/16/1965,2130,32.08,-96.5,
10121698,3/16/1965,2300,32.28,-95.4,
10121699,3/17/1965,130,32.38,-95.4,
10121700,3/17/1965,135,31.28,-94.78,
10119147,3/30/1965,40,29.38,-97.58,
10119151,3/30/1965,900,30.38,-94,
10119155,4/5/1965,1930,28.7,-99.4,
10119157,4/5/1965,2000,29.28,-99.08,
10119383,4/14/1965,2000,33.58,-95.9,
10119384,4/14/1965,2120,32.7,-96,
10119386,4/18/1965,1930,31.78,-95.58,
10119391,4/19/1965,1530,28.7,-96.9,
10119396,4/19/1965,1630,31.9,-95.5,
10119397,4/19/1965,1630,27.38,-99,
10119403,4/19/1965,1944,29.58,-95.18,
10119417,4/25/1965,1930,29.38,-100.9,
10119419,4/25/1965,2045,28.5,-98.18,
10119421,4/26/1965,400,32.38,-94.68,
10119422,4/26/1965,2330,29,-96,
10119423,4/26/1965,2345,29.2,-96.28,
10119425,4/27/1965,145,29,-95.4,
10119426,5/4/1965,230,36,-102.5,
10122562,5/8/1965,1530,28.78,-96.9,
10122563,5/9/1965,0,30.5,-99.78,
10122567,5/9/1965,1540,28.88,-97,
10122782,5/9/1965,2030,32.08,-97,
10122783,5/9/1965,2300,34.5,-100.18,
10122790,5/10/1965,1645,30.18,-96.4,
10122802,5/13/1965,1918,32.28,-101.5,
10122805,5/13/1965,2142,34,-98.5,
10122807,5/15/1965,1415,32.2,-101.5,
10122809,5/15/1965,1552,32.5,-99.68,
10122814,5/15/1965,1817,31.6,-100.18,
10122817,5/15/1965,1930,33.58,-97.18,
10122821,5/15/1965,2055,31.7,-103.3,
10122827,5/16/1965,1418,30.28,-97.68,
10122830,5/16/1965,1900,29.58,-96.5,
10122831,5/16/1965,2138,29.48,-98.5,
10122832,5/17/1965,21,29.48,-98.5,
10135411,5/18/1965,530,26.2,-97.9,
10135413,5/18/1965,644,28.78,-96.9,
10135421,5/19/1965,1145,26.1,-97.4,
10135649,5/27/1965,1645,33.78,-98.9,
10135650,5/27/1965,1645,32.88,-96.9,
10135651,5/27/1965,1730,33.7,-98.18,
10135653,5/27/1965,1845,33.2,-97.08,
10135657,5/27/1965,2010,32.88,-96.68,
10135658,5/27/1965,2200,33.5,-96.9,
10135659,5/27/1965,2200,33.58,-96.9,
10135662,5/28/1965,1415,30.7,-93.9,
10135663,5/28/1965,1928,29,-96.68,
10135665,5/30/1965,1700,31.6,-106.3,
10135679,6/3/1965,2200,34.78,-100.18,
10135684,6/4/1965,2145,34,-98.5,
10135685,6/4/1965,2300,32.38,-100.9,
10135686,6/5/1965,500,32.78,-96.9,
10135688,6/5/1965,2300,28.7,-96.18,
10135689,6/5/1965,2330,29.58,-95.28,
10135693,6/8/1965,1600,33.58,-102.4,
10135694,6/8/1965,1600,33.2,-102.28,
10132054,6/9/1965,1600,35.2,-101.68,
10132058,6/9/1965,1815,33.88,-102.8,
10132059,6/9/1965,1815,33.88,-102.68,
10132208,6/10/1965,2303,33.7,-101.78,
10132209,6/12/1965,1630,32.88,-94.58,
10132212,6/15/1965,1430,32.78,-97.4,
10132213,6/15/1965,1509,33.7,-96.58,
10132214,6/15/1965,1733,32.28,-95.4,
10132218,6/25/1965,5,34.38,-100.28,
10132224,7/8/1965,1905,36,-102.5,
10132225,7/13/1965,1808,29.58,-95.18,
10132226,7/14/1965,1400,33.5,-96.5,
10132227,7/15/1965,1328,32.78,-98.08,
10132228,7/15/1965,1700,30.5,-97.58,
10132229,7/18/1965,1615,30.38,-104,
10132230,7/19/1965,1310,30.18,-103.68,
10132231,7/25/1965,1430,33.08,-97,
10132233,8/6/1965,1900,34.38,-100.28,
10132236,8/8/1965,1715,34,-101.18,
10132237,8/8/1965,1720,31.6,-97.18,
10132238,8/8/1965,1800,32.28,-99.68,
10132241,8/9/1965,1315,30.78,-97.58,
10132245,8/10/1965,1815,30.58,-97.68,
10132250,8/14/1965,2010,31.9,-102.18,
10132251,8/15/1965,200,32.38,-99.68,
10132254,8/15/1965,2135,31.9,-102.18,
10132255,8/21/1965,1600,31.4,-102.28,
10132256,8/22/1965,1430,33.2,-95.58,
10132258,8/23/1965,1715,31.7,-95.68,
10132259,8/23/1965,1800,30.58,-96.28,
10132260,8/23/1965,1840,33.88,-98.5,
10133195,9/5/1965,1600,33.88,-102.28,
10133197,9/19/1965,1830,32.78,-98.08,
10133199,9/20/1965,1700,32.28,-101.5,
10133420,10/17/1965,1330,33.88,-102.28,
10133421,10/17/1965,1420,35,-101.9,
10133425,10/18/1965,35,31.4,-100.5,
10133432,12/23/1965,2125,32.38,-99.68,
10133433,12/24/1965,655,28.6,-96.58,
10133434,1/1/1966,2300,32.78,-97,
10133435,1/1/1966,2303,32.78,-96.78,
10133439,2/9/1966,100,29.78,-95.4,
10133440,2/9/1966,515,32.78,-97.28,
10133441,2/9/1966,519,32.78,-97.18,
10133442,2/9/1966,530,32.5,-97.4,
10133443,2/9/1966,540,32.78,-97.28,
10133444,2/9/1966,730,33.5,-95.58,
10133445,2/9/1966,1500,33.2,-97.08,
10133452,2/9/1966,2215,28.88,-96.9,
10133456,2/9/1966,2255,29.2,-96.58,
10133457,2/9/1966,2255,28.88,-96.78,
10133459,2/9/1966,2330,28.5,-97.78,
10133439,2/9/1966,100,29.78,-95.4,
10133440,2/9/1966,515,32.78,-97.28,
10133441,2/9/1966,519,32.78,-97.18,
10133442,2/9/1966,530,32.5,-97.4,
10133443,2/9/1966,540,32.78,-97.28,
10133444,2/9/1966,730,33.5,-95.58,
10133445,2/9/1966,1500,33.2,-97.08,
10133452,2/9/1966,2215,28.88,-96.9,
10133456,2/9/1966,2255,29.2,-96.58,
10133457,2/9/1966,2255,28.88,-96.78,
10133459,2/9/1966,2330,28.5,-97.78,
10133460,2/10/1966,115,29.68,-95.28,
10133465,3/22/1966,1813,33.7,-96.68,
10133467,3/27/1966,2245,30.08,-97.68,
10133470,3/28/1966,255,28.1,-97.68,
10133473,3/28/1966,2200,28.88,-99.58,
10132556,4/10/1966,1730,33.38,-98.78,
10132560,4/10/1966,1845,33.28,-98.4,
10132774,4/10/1966,1900,33.58,-97.08,
10132775,4/10/1966,1900,33.78,-96.68,
10132784,4/14/1966,130,29.78,-95.4,
10132791,4/17/1966,2300,29.58,-95.18,
10132792,4/17/1966,2335,27.88,-98.08,
10132795,4/18/1966,100,28.78,-95.5,
10132802,4/23/1966,230,32.5,-94.9,
10132806,4/24/1966,1105,29.28,-98.08,
10132810,4/25/1966,45,28.88,-97.68,
10132821,4/28/1966,2045,29.28,-100.4,
10132823,4/29/1966,1700,33,-97.18,
10132824,4/29/1966,1712,32.78,-97,
10132828,4/30/1966,1246,32.78,-97.08,
10132833,5/10/1966,1600,34,-101.78,
10132834,5/10/1966,2004,35.58,-101,
10133698,5/16/1966,2010,34.5,-100.18,
10133703,5/18/1966,1530,31.1,-97.5,
10133705,5/18/1966,2100,29.78,-95.58,
10133932,5/23/1966,1630,31.78,-98.78,
10133936,5/23/1966,1748,29.48,-98.5,
10133940,5/23/1966,1900,29.48,-98.5,
10133945,5/27/1966,1525,29.28,-98.78,
10133946,5/28/1966,1500,31.1,-97.28,
10133951,5/28/1966,1730,36,-102.58,
10133953,5/28/1966,1900,33.7,-101.78,
10133955,5/29/1966,557,26,-97.4,
10133956,5/29/1966,600,26.5,-97.78,
10133957,6/1/1966,0,34.38,-100.18,
10133961,6/7/1966,1900,33.2,-102.28,
10133963,6/7/1966,2300,35.2,-100.58,
10133966,6/9/1966,1600,30.28,-104,
10133969,6/10/1966,1522,33.7,-101.78,
10133970,6/10/1966,1530,33.7,-101.78,
10133971,6/10/1966,1600,33.88,-101.78,
10133973,6/10/1966,1745,34.2,-101.68,
10133978,6/10/1966,2145,31.78,-104,
10133979,6/11/1966,1945,31.6,-102.9,
10134332,6/11/1966,2005,31.9,-102.18,
10134334,6/12/1966,1845,33.2,-97.08,
10134335,6/12/1966,1900,33,-97.08,
10134336,6/12/1966,1925,32.7,-100.28,
10134337,6/13/1966,30,32.88,-100.08,
10134343,6/14/1966,1832,35.38,-101,
10134345,6/14/1966,2210,35.58,-100.78,
10134346,6/14/1966,2300,34.38,-100.18,
10134563,6/15/1966,2200,35.2,-101.68,
10134564,6/15/1966,2245,35.58,-100.78,
10134565,6/16/1966,235,32.78,-97.08,
10134567,6/16/1966,2104,34,-101.9,
10134569,6/17/1966,1430,29.38,-94.9,
10134573,6/17/1966,1730,35.2,-101.68,
10134577,6/17/1966,1830,35.88,-102,
10134589,6/17/1966,2315,30.9,-98.28,
10134593,6/21/1966,1200,35.78,-102,
10134595,6/30/1966,1630,33.08,-96.18,
10134596,7/1/1966,600,33.2,-96.18,
10134597,7/8/1966,1524,34.38,-100.28,
10134599,7/9/1966,1830,35.7,-102.28,
10134602,7/10/1966,1400,34.2,-101.4,
10134604,7/10/1966,1800,31.9,-102.18,
10134608,7/24/1966,1500,32.78,-97.08,
10134609,7/26/1966,1930,31.78,-106.4,
10134610,7/27/1966,2025,31.78,-106.4,
10134611,7/31/1966,1545,31.9,-99,
10134612,7/31/1966,1545,32,-99.78,
10134613,8/1/1966,1700,35.2,-101.68,
10134615,8/6/1966,1930,34.2,-101.68,
10134619,8/8/1966,100,31.6,-94.4,
10135485,8/19/1966,1515,32.88,-96.58,
10135486,8/29/1966,1315,32.78,-97.08,
10135712,9/27/1966,1900,30.18,-96.9,
10135713,10/14/1966,1800,31.6,-94.68,
10135714,2/6/1967,300,28.5,-99.18,
10135715,2/6/1967,550,27.7,-97.28,
10135723,3/19/1967,1850,33.7,-101.4,
10135734,4/10/1967,1700,30.9,-100.58,
10135735,4/10/1967,1800,31.2,-94.78,
10135739,4/11/1967,1955,34.08,-101.4,
10135742,4/12/1967,1900,33.2,-97.08,
10135743,4/12/1967,1915,33.88,-102.28,
10135748,4/12/1967,2300,32.28,-97.4,
10135749,4/12/1967,2315,34.38,-100.28,
10135750,4/13/1967,200,32.78,-98.08,
10135753,4/13/1967,400,32.78,-96.68,
10135758,4/13/1967,2300,34.28,-100.4,
10135759,4/17/1967,1725,29.08,-98.9,
10135765,4/20/1967,1710,33.7,-96.18,
10132120,4/20/1967,2030,32.78,-97.28,
10132122,4/20/1967,2120,32.78,-97.4,
10132123,4/22/1967,1500,31.9,-99,
10132124,4/22/1967,1645,33.08,-96.08,
10132126,4/22/1967,1800,31.7,-98.08,
10132128,4/23/1967,845,30.5,-97.9,
10132355,4/29/1967,1645,32.2,-94.78,
10132357,4/30/1967,1520,31,-98.18,
10132358,4/30/1967,1615,32.88,-96.5,
10132360,5/1/1967,530,32.58,-97.08,
10132379,5/5/1967,150,32.38,-99.78,
10133266,5/20/1967,1521,31.9,-102.18,
10133267,5/20/1967,1730,29.08,-96.9,
10133269,5/20/1967,2008,29.48,-98.5,
10133270,5/20/1967,2317,27.78,-97.4,
10133271,5/20/1967,2335,27.7,-98.08,
10133489,5/28/1967,1700,34.5,-100.28,
10133490,5/29/1967,0,32.28,-101.5,
10133492,5/29/1967,1515,30.28,-95.58,
10133495,5/29/1967,1845,28.28,-98.08,
10133502,5/30/1967,1530,34.08,-98.58,
10133504,5/30/1967,1600,34.38,-100.18,
10133513,5/30/1967,1945,33.88,-98.68,
10133524,6/1/1967,1541,31.7,-94.58,
10133528,6/1/1967,1810,33.88,-102.28,
10133529,6/1/1967,1825,31.28,-101.9,
10133533,6/1/1967,1925,33.7,-101.78,
10133538,6/1/1967,2100,31.9,-102.18,
10133541,6/4/1967,2040,34.2,-101.68,
10134411,6/11/1967,1800,32.78,-96.78,
10134415,6/12/1967,1500,32.78,-96.9,
10134638,6/15/1967,1830,35.2,-101.68,
10134641,6/15/1967,2000,34.38,-102.08,
10134643,6/23/1967,1522,34.38,-103,
10134645,6/23/1967,1700,35.88,-102,
10134649,6/28/1967,2040,34.2,-101.68,
10134650,6/28/1967,2115,36,-102.58,
10134654,7/1/1967,1823,29.38,-98.58,
10134655,7/2/1967,1745,29.38,-100.78,
10134660,7/3/1967,1325,32.78,-97.4,
10134664,7/3/1967,2000,35.58,-101,
10134667,7/3/1967,2215,34.38,-100.28,
10134668,7/4/1967,527,36,-102.58,
10134669,7/4/1967,1945,32.5,-94.28,
10134670,7/5/1967,2245,33.7,-95.58,
10134671,7/6/1967,1155,30.28,-104,
10134681,8/18/1967,810,31.28,-94.08,
10134685,8/31/1967,1628,29.48,-98.28,
10134686,9/3/1967,1700,35.7,-101.4,
10134688,9/3/1967,2145,34.08,-102.5,
10134690,9/3/1967,2200,34,-98.5,
10134691,9/4/1967,1730,30.5,-97.58,
10132456,10/7/1967,105,34.38,-100.28,
10132457,10/7/1967,330,34,-98.5,
10132458,10/29/1967,0,29.38,-98.58,
10132459,10/29/1967,0,27.5,-99.5,
10132461,10/29/1967,1529,29.58,-95.28,
10132464,12/2/1967,932,30.08,-94.08,
10132473,2/28/1968,100,32.78,-97.28,
10133337,3/10/1968,1730,30.5,-97.5,
10133561,3/22/1968,1400,32.78,-97.18,
10133563,3/30/1968,2005,33.38,-99.78,
10133565,3/30/1968,2355,32.88,-97.5,
10133577,4/18/1968,1745,34,-98.5,
10133581,4/20/1968,1400,29.08,-99.9,
10133582,4/20/1968,1525,29.08,-98.9,
10133599,4/22/1968,1610,34.38,-100.28,
10134486,4/28/1968,1727,32.78,-96.78,
10134488,5/2/1968,1900,29,-99.78,
10134489,5/2/1968,2000,28.7,-99.9,
10134711,5/3/1968,2000,31.9,-101.18,
10134713,5/4/1968,800,26.5,-97.78,
10134718,5/4/1968,900,26,-97.5,
10134719,5/4/1968,900,26.28,-97.58,
10134720,5/4/1968,930,25.88,-97.4,
10134721,5/4/1968,930,25.88,-97.4,
10134722,5/4/1968,1515,26.5,-98.5,
10134724,5/4/1968,1630,25.88,-97.4,
10134726,5/4/1968,1640,29.68,-103.3,
10134727,5/4/1968,1700,26.2,-97.9,
